filename,path,label,category,pair_id,original,source_primary,source_secondary,source_group,track,analysis_version,verdict,tcs_score,confidence,abstained_reason,detector_threshold,flow_score,mean_divergence,acceleration_anomaly,flicker_score,physics_score,gravity_consistency,rigid_body_score,shadow_consistency,semantic_score,color_drift,edge_stability,texture_consistency,ctcg_score,ctcg_phase_coherence,ctcg_ar_residual,ctcg_spectral_anomaly,ctcg_micro_jitter,flow_boundary_seam,boundary_color_flicker,warp_prediction_error,boundary_edge_flicker,face_scene_support_ratio,light_support_ratio,skin_support_ratio,flow_boundary_support_ratio,boundary_color_support_ratio,warp_support_ratio,boundary_edge_support_ratio,boundary_agreement_ratio,boundary_corroboration,warp_supported_score,violation_count,major_violation_count,critical_violation_count,dynamic_violation_score,boundary_violation_score,violation_ratio_mean,violation_ratio_max,violation_span_fraction,major_span_fraction,critical_span_fraction,dynamic_span_fraction,boundary_span_fraction,confidence_weighted_span,has_face_motion,has_face_scene_decoupling,has_rigid_body,has_warp_prediction_error,has_flow_boundary_seam,has_edge_instability,has_face_texture,frame_anomaly_max,frame_anomaly_top3_mean,frame_anomaly_peak_fraction,frame_anomaly_mean,frame_anomaly_std,frame_multi_evidence_fraction,face_detected_ratio,face_reliability_mean,neck_visibility_ratio,boundary_support_ratio,l5_frequency_score,l5_lap_var_ratio,l5_lap_var_temporal_cv,l5_dct_hf_ratio,l5_dct_hf_temporal_cv,l5_lap_kurtosis_mean,l5_lap_kurtosis_cv,l5_wavelet_detail_ratio,l5_wavelet_detail_ratio_cv,l5_lap_R_cv,l5_lap_G_cv,l5_lap_B_cv,l5_lap_diff_mean,l5_lap_trend_residual_std,l5_lap_acc_mean,l5_block_lap_consistency,l5_cross_ch_lap_corr,l5_srm_var_cv,duration,fps,width,height
faceswap_0027.mp4,dataset\faceforensics\ai\faceswap_0027.mp4,1,faceswap,0027,252_266.mp4,252,266,252|266,core,patv_x_core_v13,AI_GENERATED,0.6788,HIGH,,0.42,0.25992,0.32787,0.22759,0.11335,0.67613,0.06037,0.75753,0.2286,0.58999,0.21129,0.5097,0.67555,0.34921,0.09042,0.57096,0.48736,0.19212,0.09042,0.57096,0.48736,0.19212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.57096,0.36191,12,8,0,1.0,0.8,0.54667,1.0,1.0,1.0,0.0,1.0,1.0,0.79949,1,1,1,1,0,1,1,0.9534,0.95071,0.91667,0.68048,0.15848,0.47917,1.0,0.95282,0.73684,1.0,0.76263,0.53356,0.21746,1.90517,0.08678,50.14598,0.67121,0.66665,0.12924,0.21154,0.21574,0.20548,42.33941,0.21562,34.65311,0.47752,0.94306,0.22696,18.6,25.0,800,480
faceswap_0028.mp4,dataset\faceforensics\ai\faceswap_0028.mp4,1,faceswap,0028,253_183.mp4,253,183,183|253,core,patv_x_core_v13,AI_GENERATED,0.69012,HIGH,,0.42,0.40558,0.47773,0.3162,0.08454,0.57046,0.06037,0.71964,0.20634,0.51473,0.23887,0.31566,0.61321,0.28452,0.18783,0.19502,0.73,0.08888,0.18783,0.19502,0.73,0.08888,0.77922,1.0,1.0,0.98701,1.0,1.0,1.0,0.5,0.19502,0.37742,12,8,0,1.0,0.8,0.78964,1.0,1.0,1.0,0.0,1.0,1.0,0.80294,1,1,1,1,0,1,1,0.97223,0.9713,1.0,0.74093,0.13277,0.76923,1.0,0.96,0.98701,0.99675,0.76361,1.2982,0.22357,19.58249,0.12042,121.05721,0.63487,0.66755,0.08021,0.21409,0.22035,0.20917,4.99819,0.16831,4.63701,0.37376,0.87253,0.22142,13.0,30.0,1280,720
faceswap_0029.mp4,dataset\faceforensics\ai\faceswap_0029.mp4,1,faceswap,0029,254_261.mp4,254,261,254|261,core,patv_x_core_v13,AI_GENERATED,0.51671,LOW,,0.42,0.34351,0.58268,0.10048,0.04291,0.71991,0.06037,0.91106,0.06004,0.20655,0.06014,0.13487,0.25009,0.18793,0.2221,0.08094,0.46379,0.08767,0.2221,0.08094,0.46379,0.08767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2221,0.24732,9,6,0,1.0,0.56,0.68723,1.0,1.0,1.0,0.0,1.0,0.125,0.82911,1,1,1,0,0,1,1,0.74802,0.74519,0.5,0.48037,0.12719,0.17708,1.0,0.95769,1.0,1.0,0.58162,1.39207,0.17655,2.50518,0.10463,19.14357,0.28548,0.88056,0.08322,0.17268,0.17627,0.17161,48.20887,0.17432,37.45396,0.33489,0.96683,0.15382,17.08,25.0,1280,720
faceswap_0030.mp4,dataset\faceforensics\ai\faceswap_0030.mp4,1,faceswap,0030,257_420.mp4,257,420,257|420,core,patv_x_core_v13,AUTHENTIC,0.34374,LOW,,0.42,0.23096,0.38097,0.25509,0.10483,0.62166,0.06037,0.60443,0.23244,0.64491,0.19989,0.24943,0.82289,0.23342,0.08344,0.32092,0.09911,0.64951,0.08344,0.32092,0.09911,0.64951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.64951,0.07827,12,8,0,1.0,0.74,0.47082,0.64951,1.0,1.0,0.0,1.0,1.0,0.75822,1,1,1,0,0,1,1,0.93532,0.91978,0.95833,0.7134,0.13775,0.42708,1.0,0.95539,1.0,1.0,0.41906,0.76795,0.16748,1.03937,0.08469,8.58209,0.32185,0.74444,0.05625,0.15916,0.1674,0.15636,24.86943,0.16733,22.39044,0.32214,0.9444,0.17484,30.52,25.0,656,480
faceswap_0031.mp4,dataset\faceforensics\ai\faceswap_0031.mp4,1,faceswap,0031,261_254.mp4,261,254,254|261,core,patv_x_core_v13,AI_GENERATED,0.45547,LOW,,0.42,0.37678,0.70833,0.08392,0.04319,0.62292,0.06037,0.76118,0.0948,0.333,0.09816,0.07285,0.44016,0.30001,0.32215,0.09953,0.58468,0.0518,0.32215,0.09953,0.58468,0.0518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.32215,0.34689,10,7,0,1.0,0.8,0.57625,1.0,1.0,1.0,0.0,1.0,1.0,0.79083,1,1,1,1,0,1,1,0.82107,0.79267,0.63542,0.5,0.11523,0.13542,1.0,0.96,1.0,1.0,0.51303,1.02234,0.1481,1.79513,0.08394,17.12045,0.39363,0.76878,0.07638,0.14278,0.14759,0.14393,31.51165,0.14008,29.11506,0.33664,0.94956,0.14876,17.08,25.0,600,480
faceswap_0032.mp4,dataset\faceforensics\ai\faceswap_0032.mp4,1,faceswap,0032,263_284.mp4,263,284,263|284,core,patv_x_core_v13,AI_GENERATED,0.74112,HIGH,,0.42,0.27549,0.30122,0.12806,0.14283,0.76724,0.06037,0.93375,0.07136,0.5647,0.07304,0.24312,0.73168,0.18898,0.09529,0.08033,0.4786,0.20347,0.09529,0.08033,0.4786,0.20347,0.81356,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.20347,0.24987,9,8,0,1.0,0.38,1.0,1.0,1.0,1.0,0.0,1.0,0.55,0.83247,1,1,1,0,0,1,1,0.85134,0.84596,0.85,0.62071,0.13109,0.31667,1.0,0.9563,1.0,1.0,0.84956,3.62034,0.2275,1.70524,0.10004,208.00622,0.33723,0.77367,0.08957,0.20873,0.21809,0.19848,4.19733,0.22746,4.01306,0.39927,0.8524,0.20937,10.0,30.0,1280,720
faceswap_0033.mp4,dataset\faceforensics\ai\faceswap_0033.mp4,1,faceswap,0033,266_252.mp4,266,252,252|266,core,patv_x_core_v13,AI_GENERATED,0.65186,HIGH,,0.42,0.24871,0.58067,0.06287,0.08047,0.45058,0.06037,0.61727,0.04509,0.15731,0.06784,0.13982,0.17715,0.12159,0.11563,0.07627,0.40563,0.09353,0.11563,0.07627,0.40563,0.09353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.11563,0.1904,6,4,0,0.8,0.36,0.54148,1.0,1.0,0.23958,0.0,1.0,0.20833,0.73363,1,0,1,0,0,1,0,0.66881,0.64855,0.30208,0.39674,0.12357,0.0625,1.0,0.96,1.0,1.0,0.75531,1.8669,0.21716,2.13043,0.07994,39.69212,0.44987,0.57033,0.12792,0.21148,0.21549,0.19857,28.70465,0.21558,27.48723,0.58129,0.92458,0.22268,18.6,25.0,720,480
faceswap_0034.mp4,dataset\faceforensics\ai\faceswap_0034.mp4,1,faceswap,0034,272_396.mp4,272,396,272|396,core,patv_x_core_v13,AI_GENERATED,0.5422,MEDIUM,,0.42,0.30209,0.48748,0.18376,0.09272,0.73796,0.06037,0.75453,0.16715,0.51822,0.13186,0.18395,0.6704,0.18955,0.29926,0.26625,0.24417,0.08889,0.29926,0.26625,0.24417,0.08889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.29926,0.14151,12,8,0,1.0,0.56,0.60053,1.0,1.0,1.0,0.0,1.0,0.26154,0.79984,1,1,1,0,0,1,1,0.9182,0.89861,0.70769,0.5682,0.1769,0.27692,1.0,0.95581,1.0,1.0,0.64501,1.82824,0.20487,1.99531,0.17009,45.21751,0.28118,0.59754,0.10545,0.18972,0.20022,0.19022,13.05949,0.18884,10.04635,0.5524,0.88158,0.19366,10.77,30.0,1280,720
faceswap_0035.mp4,dataset\faceforensics\ai\faceswap_0035.mp4,1,faceswap,0035,284_263.mp4,284,263,263|284,core,patv_x_core_v13,AI_GENERATED,0.69636,HIGH,,0.42,0.34356,0.28937,0.17002,0.15452,0.65553,0.06037,0.8214,0.13238,0.58254,0.14541,0.29516,0.73138,0.16905,0.20503,0.23896,0.25973,0.09088,0.20503,0.23896,0.25973,0.09088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.23896,0.14113,11,8,0,1.0,0.56,0.84231,1.0,1.0,1.0,0.0,1.0,0.11667,0.81908,1,1,1,0,0,1,1,0.95261,0.94595,0.78333,0.61385,0.17732,0.33333,1.0,0.96,1.0,1.0,0.85138,4.01934,0.2606,1.48597,0.10746,222.95582,0.45608,0.66097,0.08558,0.21906,0.26179,0.21999,4.98281,0.25541,4.35926,0.47313,0.80216,0.2732,10.0,30.0,1920,1080
faceswap_0036.mp4,dataset\faceforensics\ai\faceswap_0036.mp4,1,faceswap,0036,288_321.mp4,288,321,288|321,core,patv_x_core_v13,AI_GENERATED,0.59965,MEDIUM,,0.42,0.34252,0.43589,0.11945,0.05361,0.63539,0.06037,0.78288,0.04668,0.57577,0.061,0.09774,0.78694,0.21781,0.72015,0.06195,0.28278,0.06482,0.72015,0.06195,0.28278,0.06482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.72015,0.2353,8,8,0,1.0,0.38,1.0,1.0,1.0,1.0,0.0,1.0,0.08333,0.86757,1,1,1,0,0,1,1,0.79002,0.77726,0.73958,0.53845,0.1267,0.22917,1.0,0.95769,1.0,1.0,0.74088,1.11218,0.19788,2.05863,0.11912,38.44713,0.44261,0.84104,0.08696,0.19278,0.19671,0.19506,64.51364,0.19749,45.67057,0.33685,0.96585,0.18368,21.72,25.0,640,480
faceswap_0037.mp4,dataset\faceforensics\ai\faceswap_0037.mp4,1,faceswap,0037,321_288.mp4,321,288,288|321,core,patv_x_core_v13,AI_GENERATED,0.50312,LOW,,0.42,0.25371,0.39958,0.15099,0.10077,0.53097,0.06037,0.48078,0.07298,0.22187,0.08158,0.08899,0.28009,0.13378,0.23525,0.09504,0.33551,0.06589,0.23525,0.09504,0.33551,0.06589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.23525,0.18156,10,6,0,1.0,0.38,0.62278,1.0,1.0,1.0,0.0,1.0,0.0625,0.74158,1,1,1,0,0,1,1,0.82894,0.79754,0.45833,0.4612,0.14251,0.03125,1.0,0.96,1.0,1.0,0.62606,1.36111,0.21043,1.52674,0.1142,21.06522,0.31106,0.73831,0.10251,0.20185,0.20999,0.20397,37.90029,0.20522,24.83679,0.32449,0.94472,0.18564,21.72,25.0,640,480
faceswap_0038.mp4,dataset\faceforensics\ai\faceswap_0038.mp4,1,faceswap,0038,337_522.mp4,337,522,337|522,core,patv_x_core_v13,AI_GENERATED,0.43298,LOW,,0.42,0.32329,0.43154,0.09792,0.08327,0.60326,0.06037,0.72522,0.09246,0.2068,0.10283,0.1133,0.24866,0.11547,0.12507,0.23486,0.19088,0.09296,0.12507,0.23486,0.19088,0.09296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.23486,0.10325,9,7,0,1.0,0.56,0.56297,1.0,1.0,1.0,0.0,1.0,0.12048,0.81687,1,1,1,0,0,1,1,0.82471,0.81231,0.3494,0.44267,0.13354,0.12048,1.0,0.95636,1.0,1.0,0.51353,1.7722,0.17413,1.42493,0.12567,17.32445,0.2964,0.60681,0.10136,0.16836,0.17364,0.16781,38.71083,0.17309,46.14138,0.28405,0.95668,0.15904,13.24,25.0,640,480
faceswap_0039.mp4,dataset\faceforensics\ai\faceswap_0039.mp4,1,faceswap,0039,339_392.mp4,339,392,339|392,core,patv_x_core_v13,AI_GENERATED,0.662,HIGH,,0.42,0.33822,0.40682,0.19018,0.10593,0.25128,0.06037,0.0,0.06015,0.37507,0.07155,0.1476,0.48559,0.23962,0.23582,0.08762,0.55095,0.05585,0.23582,0.08762,0.55095,0.05585,0.51648,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.23582,0.29833,9,7,0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.80904,1,1,0,1,0,1,1,0.88848,0.87805,0.67391,0.56322,0.15725,0.21739,1.0,0.96,0.01099,1.0,0.75581,0.88754,0.18805,1.87142,0.09198,106.954,0.2636,0.9445,0.11311,0.18367,0.18708,0.18252,29.61098,0.18805,20.34891,0.43689,0.96414,0.17169,15.23,30.0,640,480
faceswap_0040.mp4,dataset\faceforensics\ai\faceswap_0040.mp4,1,faceswap,0040,360_437.mp4,360,437,360|437,core,patv_x_core_v13,AI_GENERATED,0.73171,HIGH,,0.42,0.37157,0.3912,0.12777,0.12289,0.67775,0.06037,0.82614,0.07247,0.19797,0.08052,0.09356,0.24495,0.0809,0.08869,0.0739,0.22607,0.08794,0.08869,0.0739,0.22607,0.08794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08869,0.10246,9,5,0,1.0,0.38,0.61253,1.0,1.0,1.0,0.0,1.0,0.09375,0.8103,1,1,1,0,0,1,1,0.7696,0.76118,0.44792,0.46992,0.12784,0.08333,1.0,0.96,1.0,1.0,0.91893,12.61819,0.22488,2.59203,0.07671,260.62382,0.3597,0.80758,0.11786,0.2152,0.22124,0.2071,17.14034,0.224,11.1891,0.46843,0.91088,0.20381,15.4,25.0,1280,720
faceswap_0041.mp4,dataset\faceforensics\ai\faceswap_0041.mp4,1,faceswap,0041,392_339.mp4,392,339,339|392,core,patv_x_core_v13,AI_GENERATED,0.63776,HIGH,,0.42,0.3202,0.4637,0.17308,0.11241,0.50965,0.06037,0.58949,0.09185,0.39422,0.11585,0.12545,0.51106,0.11084,0.51094,0.12379,0.02009,0.07178,0.51094,0.12379,0.02009,0.07178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.51094,0.0142,10,5,0,1.0,0.56,0.99943,1.0,1.0,0.32609,0.0,1.0,0.15217,0.76099,1,1,1,0,0,1,1,0.88104,0.87679,0.76087,0.59488,0.17204,0.29348,1.0,0.96,1.0,1.0,0.84064,0.70546,0.2884,2.27567,0.1002,48.68072,0.44614,0.91501,0.18423,0.27811,0.28605,0.27294,32.81167,0.2884,24.10974,0.43065,0.93844,0.285,15.23,30.0,1280,720
faceswap_0042.mp4,dataset\faceforensics\ai\faceswap_0042.mp4,1,faceswap,0042,396_272.mp4,396,272,272|396,core,patv_x_core_v13,AI_GENERATED,0.59662,MEDIUM,,0.42,0.32492,0.51703,0.12224,0.06573,0.53911,0.06037,0.62668,0.05587,0.23143,0.06142,0.27575,0.24918,0.08595,0.65248,0.0846,0.11004,0.08797,0.65248,0.0846,0.11004,0.08797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.65248,0.08709,9,6,0,1.0,0.46,0.76745,1.0,1.0,1.0,0.0,1.0,0.2,0.73861,1,1,1,0,0,1,1,0.76631,0.73024,0.53846,0.49019,0.11583,0.15385,1.0,0.96,1.0,1.0,0.75121,2.99344,0.20712,1.64199,0.08018,54.28699,0.64892,0.53198,0.09798,0.19222,0.20407,0.18567,14.80368,0.20038,10.34348,0.34858,0.89136,0.1706,10.77,30.0,1280,720
faceswap_0043.mp4,dataset\faceforensics\ai\faceswap_0043.mp4,1,faceswap,0043,420_257.mp4,420,257,257|420,core,patv_x_core_v13,AUTHENTIC,0.30336,MEDIUM,,0.42,0.29342,0.37139,0.1502,0.06478,0.65769,0.06037,0.7004,0.05344,0.14308,0.05668,0.1042,0.16789,0.18722,0.1712,0.21131,0.28181,0.22834,0.1712,0.21131,0.28181,0.22834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.22834,0.15133,8,6,0,1.0,0.36,0.47644,0.65504,1.0,1.0,0.0,1.0,0.09375,0.76333,1,1,1,0,0,1,0,0.6955,0.66988,0.58333,0.45476,0.11474,0.08333,1.0,0.95769,1.0,1.0,0.35168,2.07964,0.12332,1.37848,0.11988,12.83141,0.19282,0.91194,0.06299,0.12179,0.12287,0.12654,31.95066,0.11055,19.95216,0.22263,0.9593,0.11802,30.52,25.0,600,480
faceswap_0044.mp4,dataset\faceforensics\ai\faceswap_0044.mp4,1,faceswap,0044,434_438.mp4,434,438,434|438,core,patv_x_core_v13,AI_GENERATED,0.64644,HIGH,,0.42,0.37106,0.61956,0.17078,0.08816,0.57692,0.06037,0.74111,0.06665,0.48243,0.0863,0.06213,0.65841,0.09781,0.36685,0.07221,0.10138,0.05053,0.36685,0.07221,0.10138,0.05053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.36685,0.06286,8,6,0,1.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,0.11765,0.82763,1,1,1,0,0,0,1,0.81647,0.78965,0.60294,0.49951,0.14736,0.10294,1.0,0.96,1.0,1.0,0.81605,1.89803,0.29759,1.68664,0.09755,53.90971,0.63169,0.61339,0.12385,0.27835,0.29498,0.27762,24.37517,0.28343,18.71525,0.46224,0.90536,0.2971,11.23,30.0,854,480
faceswap_0045.mp4,dataset\faceforensics\ai\faceswap_0045.mp4,1,faceswap,0045,435_456.mp4,435,456,435|456,core,patv_x_core_v13,AUTHENTIC,0.30761,MEDIUM,,0.42,0.37087,0.38952,0.10738,0.0678,0.74842,0.06037,0.94651,0.07433,0.36893,0.07744,0.49939,0.38535,0.1624,0.09451,0.12754,0.58174,0.09107,0.09451,0.12754,0.58174,0.09107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12754,0.27721,12,8,0,1.0,0.8,0.95098,1.0,1.0,1.0,0.0,1.0,1.0,0.84937,1,1,1,1,0,1,1,0.90468,0.84347,0.59375,0.51735,0.14803,0.39583,1.0,0.95769,1.0,1.0,0.34568,0.40074,0.1095,2.51011,0.08231,20.08536,0.14312,0.80871,0.08164,0.107,0.10725,0.10402,19.97517,0.1095,13.56911,0.38942,0.93287,0.09815,19.04,25.0,656,480
faceswap_0046.mp4,dataset\faceforensics\ai\faceswap_0046.mp4,1,faceswap,0046,437_360.mp4,437,360,360|437,core,patv_x_core_v13,AI_GENERATED,0.63826,HIGH,,0.42,0.37148,0.25484,0.14197,0.15247,0.6616,0.06037,0.8418,0.06839,0.27585,0.08168,0.14732,0.34218,0.08916,0.171,0.08854,0.4877,0.06487,0.171,0.08854,0.4877,0.06487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.171,0.24512,10,8,0,1.0,0.7,0.56554,1.0,1.0,1.0,0.0,1.0,1.0,0.80767,1,1,1,1,0,1,1,0.92658,0.8735,0.5,0.44761,0.13942,0.17708,1.0,0.96,1.0,1.0,0.75045,0.78994,0.17756,1.71827,0.09438,171.54581,0.38769,0.86645,0.0626,0.17065,0.17478,0.16572,13.27301,0.17754,11.05575,0.6417,0.92781,0.16681,15.4,25.0,1280,720
faceswap_0047.mp4,dataset\faceforensics\ai\faceswap_0047.mp4,1,faceswap,0047,438_434.mp4,438,434,434|438,core,patv_x_core_v13,AI_GENERATED,0.66258,HIGH,,0.42,0.39153,0.4583,0.13695,0.09436,0.70896,0.06037,0.9548,0.06765,0.1656,0.07776,0.20126,0.17149,0.10532,0.34812,0.07439,0.14294,0.05042,0.34812,0.07439,0.14294,0.05042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.34812,0.08703,7,6,0,1.0,0.36,1.0,1.0,1.0,1.0,0.0,1.0,0.07353,0.89009,1,1,1,0,0,1,0,0.63309,0.59976,0.23529,0.40481,0.08694,0.29412,1.0,0.96,1.0,1.0,0.82971,4.06807,0.28556,2.39317,0.10512,67.20213,0.57991,0.59302,0.16323,0.26843,0.28224,0.26574,26.82405,0.25641,20.09943,0.39421,0.9228,0.25815,11.23,30.0,640,480
faceswap_0048.mp4,dataset\faceforensics\ai\faceswap_0048.mp4,1,faceswap,0048,439_441.mp4,439,441,439|441,core,patv_x_core_v13,AI_GENERATED,0.57356,MEDIUM,,0.42,0.35572,0.25666,0.1305,0.13735,0.72007,0.37289,0.93447,0.08174,0.28229,0.09288,0.49841,0.25918,0.06893,0.09179,0.09142,0.4794,0.07324,0.09179,0.09142,0.4794,0.07324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.09179,0.21816,12,8,0,1.0,0.56,0.51586,0.75364,1.0,1.0,0.0,1.0,0.2623,0.83186,1,1,1,0,0,1,1,0.91232,0.87913,0.52459,0.50392,0.17885,0.19672,1.0,0.96,0.95,1.0,0.67211,1.92501,0.15164,1.29386,0.06713,100.55355,0.29053,0.76012,0.08695,0.14089,0.14882,0.13215,10.98948,0.14938,8.62459,0.3844,0.87668,0.13905,10.17,30.0,640,480
faceswap_0049.mp4,dataset\faceforensics\ai\faceswap_0049.mp4,1,faceswap,0049,441_439.mp4,441,439,439|441,core,patv_x_core_v13,AI_GENERATED,0.59219,MEDIUM,,0.42,0.35572,0.30125,0.15733,0.14542,0.7094,0.06037,0.89619,0.1444,0.33398,0.14877,0.49657,0.32392,0.2149,0.0887,0.13718,0.61991,0.15537,0.0887,0.13718,0.61991,0.15537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.15537,0.30575,12,8,0,1.0,0.8,0.55057,0.91389,1.0,1.0,0.0,1.0,1.0,0.85831,1,1,1,1,0,1,1,0.96557,0.96476,0.80328,0.64602,0.19766,0.47541,1.0,0.96,0.98333,1.0,0.66273,0.81015,0.21536,1.58117,0.09296,44.84395,0.28114,0.80358,0.09159,0.19539,0.20961,0.19123,8.85551,0.17207,7.71199,0.6399,0.87416,0.22139,10.17,30.0,640,480
faceswap_0050.mp4,dataset\faceforensics\ai\faceswap_0050.mp4,1,faceswap,0050,456_435.mp4,456,435,435|456,core,patv_x_core_v13,AI_GENERATED,0.5563,MEDIUM,,0.42,0.31623,0.57102,0.19714,0.08322,0.54146,0.06037,0.50875,0.09526,0.43243,0.08004,0.33952,0.51673,0.14463,0.29907,0.12206,0.25453,0.13471,0.29907,0.12206,0.25453,0.13471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.29907,0.14748,10,8,0,1.0,0.56,0.50802,0.73504,1.0,1.0,0.0,1.0,0.21875,0.76842,1,1,1,0,0,1,1,0.93418,0.90487,0.73958,0.50985,0.14205,0.14583,1.0,0.95687,1.0,1.0,0.69797,1.20369,0.17761,1.77607,0.12015,24.58853,0.37042,0.78891,0.10647,0.16672,0.1768,0.16888,20.28993,0.17635,18.77287,0.3874,0.92893,0.17504,19.04,25.0,1280,720
faceswap_0051.mp4,dataset\faceforensics\ai\faceswap_0051.mp4,1,faceswap,0051,469_481.mp4,469,481,469|481,core,patv_x_core_v13,AI_GENERATED,0.78398,HIGH,,0.42,0.39914,0.47192,0.17223,0.14796,0.51858,0.14535,0.58943,0.08306,0.36849,0.09046,0.1617,0.46933,0.19129,0.23002,0.08935,0.43029,0.12905,0.23002,0.08935,0.43029,0.12905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.23002,0.2315,10,6,0,1.0,0.56,0.46462,0.67777,1.0,1.0,0.0,1.0,0.24096,0.7815,1,1,1,0,0,1,1,0.83274,0.83078,0.9759,0.63423,0.10534,0.44578,1.0,0.96,1.0,1.0,0.90392,10.42905,0.22846,2.02938,0.14125,181.4037,0.3303,0.99734,0.15217,0.22099,0.22828,0.21801,29.35939,0.20411,25.25861,0.40215,0.9569,0.20444,13.8,30.0,854,480
faceswap_0052.mp4,dataset\faceforensics\ai\faceswap_0052.mp4,1,faceswap,0052,481_469.mp4,481,469,469|481,core,patv_x_core_v13,AI_GENERATED,0.476,LOW,,0.42,0.23904,0.29531,0.09947,0.15813,0.69462,0.06037,0.84906,0.06648,0.30325,0.07931,0.14131,0.38328,0.06938,0.20174,0.10033,0.04984,0.08081,0.20174,0.10033,0.04984,0.08081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.20174,0.02597,10,8,0,1.0,0.56,0.54154,0.90216,1.0,1.0,0.0,1.0,0.14458,0.80478,1,1,1,0,0,1,1,0.87058,0.86141,0.63855,0.51768,0.1712,0.18072,1.0,0.95732,1.0,1.0,0.62636,0.68521,0.14566,2.40355,0.09412,55.12294,0.39979,0.92047,0.07076,0.13873,0.1476,0.14267,25.5254,0.14564,25.08083,0.38201,0.9545,0.14081,13.8,30.0,1280,720
faceswap_0053.mp4,dataset\faceforensics\ai\faceswap_0053.mp4,1,faceswap,0053,522_337.mp4,522,337,337|522,core,patv_x_core_v13,AUTHENTIC,0.38468,LOW,,0.42,0.23078,0.45921,0.10316,0.06062,0.64645,0.06037,0.60739,0.07911,0.60366,0.09893,0.21649,0.78974,0.42257,0.03159,0.22594,0.71243,0.45901,0.03159,0.22594,0.71243,0.45901,0.96341,1.0,1.0,0.87805,1.0,1.0,1.0,0.75,0.45901,0.48118,11,8,0,1.0,0.8,0.49298,0.74818,1.0,1.0,0.0,1.0,1.0,0.78097,1,1,1,1,0,1,1,0.87541,0.85531,0.87952,0.67728,0.15003,0.26506,1.0,0.93969,0.73171,0.96951,0.40078,1.16733,0.13461,1.21323,0.10048,9.55431,0.26134,0.87052,0.07298,0.14312,0.13582,0.12998,60.00734,0.13271,40.32116,0.34982,0.85296,0.13246,13.24,25.0,602,480
faceswap_0054.mp4,dataset\faceforensics\ai\faceswap_0054.mp4,1,faceswap,0054,529_633.mp4,529,633,529|633,core,patv_x_core_v13,AUTHENTIC,0.32911,LOW,,0.42,0.39353,0.51711,0.19235,0.12763,0.51429,0.06037,0.52729,0.07458,0.33107,0.08416,0.1213,0.42735,0.11219,0.2929,0.08999,0.19865,0.05566,0.2929,0.08999,0.19865,0.05566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2929,0.11437,9,7,0,1.0,0.38,0.56369,0.92897,1.0,1.0,0.0,1.0,0.23881,0.81671,1,1,1,0,0,1,1,0.9238,0.90459,0.71642,0.54194,0.15835,0.19403,1.0,0.96,1.0,1.0,0.39702,0.7498,0.15444,2.86251,0.07494,70.67358,0.27847,0.58668,0.06426,0.14215,0.15161,0.14051,6.49625,0.13367,4.19221,0.35527,0.86915,0.15307,11.17,30.0,1920,1080
